series0
x;y;
1766;51.05;
1767;48.40;
1768;42.95;
1769;40.38;
1770;34.68;
1771;31.82;
1772;29.13;
1773;26.35;
1774;20.81;
1775;17.92;
1776;15.12;
1777;12.55;
1778;6.94;
1779;4.03;
1780;-1.85;
1781;-4.81;
1782;-7.69;
1783;-10.55;
1784;-16.26;
1785;-19.08;
1786;-21.91;
1787;-24.68;
1788;-30.22;
1789;-32.90;
1790;-38.25;
1791;-40.82;
1792;-43.33;
1793;-48.31;
1794;-50.69;
1795;-53.10;
1796;-57.62;
1797;-59.84;
1798;-61.95;
1799;-64.02;
1800;-67.97;
1801;-69.80;
1802;-71.65;
1803;-73.32;
1804;-76.60;
1805;-78.14;
1806;-80.84;
1807;-82.13;
1808;-83.31;
1809;-84.40;
1810;-86.37;
1811;-87.23;
1812;-87.93;
1813;-88.67;
1814;-89.76;
1815;-90.31;
1816;-90.78;
1817;-90.78;
1818;-90.71;
1819;-90.69;
1820;-90.60;
1821;-90.56;
1822;-90.51;
1823;-90.46;
1824;-89.65;
1825;-88.92;
1826;-86.97;
1827;-85.88;
1828;-84.65;
1829;-83.31;
1830;-80.51;
1831;-78.86;
1832;-75.63;
1833;-73.72;
1834;-72.00;
1835;-69.97;
1836;-66.06;
1837;-63.97;
1838;-59.61;
1839;-57.38;
1840;-55.09;
1841;-53.05;
1842;-48.02;
1843;-42.96;
1844;-37.65;
1845;-34.87;
1846;-29.24;
1847;-26.21;
1848;-20.76;
1849;-15.18;
1850;-9.80;
1851;-6.97;
1852;-3.97;
1853;-1.05;
1854;4.68;
1855;7.53;
1856;13.26;
1857;16.15;
1858;18.99;
1859;21.80;
1860;27.33;
1861;30.06;
1862;35.45;
1863;38.09;
1864;40.72;
1865;45.77;
1866;48.23;
1867;50.64;
1868;55.36;
1869;57.55;
1870;59.82;
1871;64.04;
1872;66.02;
1873;67.95;
1874;71.59;
1875;73.33;
1876;76.61;
1877;78.17;
1878;79.51;
1879;80.94;
1880;83.37;
1881;84.52;
1882;86.36;
1883;87.20;
1884;88.05;
1885;88.71;
1886;89.59;
1887;90.07;
1888;90.64;
1889;90.80;
1890;90.75;
1891;90.75;
1892;90.49;
1893;90.29;
1894;89.87;
1895;89.71;
1896;89.53;
1897;88.89;
1898;87.19;
1899;85.94;
1900;83.60;
1901;82.16;
1902;79.20;
1903;77.53;
1904;75.83;
1905;74.10;
1906;70.27;
1907;68.21;
1908;64.15;
1909;62.00;
1910;59.78;
1911;57.54;
1912;53.27;
1913;51.10;
1914;45.88;
1915;43.01;
1916;40.43;
1917;34.73;
1918;31.86;
1919;29.16;
1920;23.60;
1921;20.86;
1922;15.15;
1923;12.60;
1924;9.78;
1925;7.00;
1926;-1.80;
1927;-4.75;
1928;-10.51;
1929;-13.38;
1930;-21.86;
1931;-24.63;
1932;-30.18;
1933;-32.85;
1934;-40.76;
1935;-43.27;
1936;-48.27;
1937;-50.65;
1938;-53.06;
1939;-57.58;
1940;-59.78;
1941;-63.98;
1942;-65.96;
1943;-67.94;
1944;-71.61;
1945;-73.28;
1946;-76.56;
1947;-78.11;
1948;-79.52;
1949;-80.83;
1950;-83.28;
1951;-84.38;
1952;-86.36;
1953;-87.18;
1954;-88.63;
1955;-89.30;
1956;-89.75;
1957;-90.31;
1958;-90.79;
1959;-90.75;
1960;-90.68;
1961;-90.66;
1962;-90.61;
1963;-90.54;
1964;-90.48;
1965;-90.25;
1966;-88.95;
1967;-87.97;
1968;-85.89;
1969;-84.66;
1970;-83.34;
1971;-80.54;
1972;-78.86;
1973;-77.32;
1974;-73.73;
1975;-72.01;
1976;-68.05;
1977;-66.11;
1978;-64.02;
1979;-61.92;
1980;-57.43;
1981;-55.13;
1982;-50.90;
1983;-48.09;
1984;-43.02;
1985;-40.42;
1986;-37.71;
1987;-34.93;
1988;-29.30;
1989;-26.27;
1990;-20.82;
1991;-18.09;
1992;-12.62;
1993;-9.86;
1994;-7.04;
1995;-1.10;
1996;1.80;
1997;4.64;
1998;10.31;
1999;13.20;
2000;18.92;
2001;21.73;
2002;27.28;
2003;30.01;
2004;32.70;
2005;35.41;
2006;40.69;
2007;43.22;
2008;48.17;
2009;50.58;
2010;55.31;
2011;57.51;
2012;59.75;
2013;64.01;
2014;65.99;
2015;67.94;
2016;71.59;
2017;73.30;
2018;76.55;
2019;78.07;
2020;80.87;
2021;82.06;
2022;83.30;
2023;84.49;
2024;86.33;
2025;87.19;
2026;88.73;
2027;89.23;
2028;90.06;
2029;90.44;
2030;90.80;
2031;90.75;
2032;90.76;
2033;90.60;
2034;90.32;
2035;90.11;
2036;89.74;
2037;89.54;
2038;88.17;
2039;87.21;
2040;85.96;
2041;83.62;
2042;82.19;
2043;80.76;
2044;77.57;
2045;75.83;
2046;72.08;
2047;70.27;
2048;66.08;
2049;64.18;
2050;59.77;
2051;57.62;
2052;55.14;
2053;53.30;
2054;48.49;
2055;45.97;
2056;40.48;
2057;37.80;
2058;32.52;
2059;29.27;
2060;23.69;
2061;20.94;
2062;18.07;
2063;15.33;
2064;9.81;
2065;7.01;
2066;1.11;
2067;-1.76;
2068;-7.56;
2069;-10.43;
2070;-13.33;
2071;-18.98;
2072;-21.82;
2073;-24.58;
2074;-30.13;
2075;-32.79;
2076;-38.14;
2077;-40.72;
2078;-45.76;
2079;-48.21;
2080;-53.01;
2081;-55.31;
2082;-57.54;
2083;-61.88;
2084;-63.94;
2085;-65.91;
2086;-69.72;
2087;-71.58;
2088;-74.98;
2089;-76.54;
2090;-79.50;
2091;-80.80;
2092;-83.27;
2093;-84.35;
2094;-85.41;
2095;-87.19;
2096;-87.91;
2097;-89.31;
2098;-90.30;
2099;-90.68;
2100;-90.75;
2101;-90.70;
2102;-90.68;
2103;-90.63;
2104;-90.54;
2105;-90.50;
2106;-90.24;
2107;-89.66;
2108;-88.01;
2109;-87.00;
2110;-85.94;
2111;-83.38;
2112;-81.99;
2113;-80.58;
2114;-77.33;
2115;-75.69;
2116;-72.04;
2117;-70.08;
2118;-66.15;
2119;-64.08;
2120;-59.71;
2121;-57.49;
2122;-53.14;
2123;-50.97;
2124;-45.82;
2125;-43.08;
2126;-40.48;
2127;-37.78;
2128;-32.36;
2129;-29.37;
2130;-23.56;
2131;-20.90;
2132;-15.29;
2133;-12.68;
2134;-7.08;
2135;-4.08;
2136;1.73;
2137;4.58;
2138;7.42;
2139;13.15;
2140;16.04;
2141;18.88;
2142;24.48;
2143;27.22;
2144;32.65;
2145;35.35;
2146;40.63;
2147;43.18;
2148;48.12;
2149;50.54;
2150;55.27;
2151;57.48;
2152;61.82;
2153;63.93;
2154;65.95;
2155;69.77;
2156;71.60;
2157;74.92;
2158;76.52;
2159;78.04;
2160;80.91;
2161;82.13;
2162;84.47;
2163;85.40;
2164;87.18;
2165;87.95;
2166;89.24;
2167;89.67;
2168;90.43;
2169;90.62;
2170;90.77;
2171;90.74;
2172;90.60;
2173;90.51;
2174;90.07;
2175;89.88;
2176;89.53;
2177;88.93;
2178;87.25;
2179;86.02;
2180;83.66;
2181;82.23;
2182;79.29;
2183;77.57;
2184;75.91;
2185;72.12;
2186;70.36;
2187;68.26;
2188;64.24;
2189;59.87;
2190;57.65;
2191;53.35;
2192;51.19;
2193;48.55;
2194;43.14;
2195;37.89;
2196;34.90;
2197;29.31;
2198;26.52;
2199;20.96;
2200;15.27;
2201;12.71;
2202;7.09;
2203;4.19;
2204;1.18;
2205;-4.65;
2206;-7.52;
2207;-13.28;
2208;-16.11;
2209;-21.75;
2210;-24.51;
2211;-30.07;
2212;-32.74;
2213;-38.10;
2214;-40.68;
2215;-43.18;
2216;-48.17;
2217;-50.56;
2218;-55.27;
2219;-57.51;
2220;-61.84;
2221;-63.90;
2222;-67.84;
2223;-69.69;
2224;-73.21;
2225;-74.94;
2226;-78.05;
2227;-79.46;
2228;-82.06;
2229;-83.25;
2230;-85.40;
2231;-86.32;
2232;-87.90;
2233;-88.62;
2234;-89.76;
2235;-90.28;
2236;-90.67;
2237;-90.73;
2238;-90.71;
2239;-90.64;
2240;-90.61;
2241;-90.56;
2242;-90.46;
2243;-90.25;
2244;-88.98;
2245;-88.02;
2246;-85.95;
2247;-84.72;
2248;-82.02;
2249;-80.61;
2250;-77.39;
2251;-75.73;
2252;-72.08;
2253;-70.10;
2254;-66.18;
2255;-64.12;
2256;-59.73;
2257;-57.54;
2258;-53.17;
2259;-51.04;
2260;-45.86;
2261;-43.11;
2262;-37.81;
2263;-35.01;
2264;-32.41;
2265;-29.41;
2266;-23.63;
2267;-20.97;
2268;-15.38;
2269;-12.79;
2270;-7.12;
2271;-4.13;
2272;1.67;
2273;4.51;
2274;10.21;
2275;13.11;
2276;18.82;
2277;21.64;
2278;27.17;
2279;29.91;
2280;35.30;
2281;37.94;
2282;43.11;
2283;45.64;
2284;50.49;
2285;52.88;
2286;57.45;
2287;59.66;
2288;63.88;
2289;65.92;
2290;69.74;
2291;71.55;
2292;74.88;
2293;76.49;
2294;79.39;
2295;80.84;
2296;83.24;
2297;84.44;
2298;86.29;
2299;87.14;
2300;88.60;
2301;89.21;
2302;90.07;
2303;90.43;
2304;90.76;
2305;90.75;
2306;90.62;
2307;90.48;
2308;90.02;
2309;89.82;
2310;89.68;
2311;88.93;
2312;88.21;
2313;86.02;
2314;84.92;
2315;82.27;
2316;80.83;
2317;77.64;
2318;75.95;
2319;74.23;
2320;70.38;
2321;68.33;
2322;64.28;
2323;62.13;
2324;57.68;
2325;55.32;
2326;51.26;
2327;48.61;
2328;43.20;
2329;37.95;
2330;34.94;
2331;32.57;
2332;26.59;
2333;23.78;
2334;18.17;
2335;15.33;
2336;9.96;
2337;7.16;
2338;1.27;
2339;-1.64;
2340;-7.48;
2341;-10.34;
2342;-16.04;
2343;-18.87;
2344;-24.48;
2345;-27.24;
2346;-32.68;
2347;-35.36;
2348;-40.63;
2349;-43.14;
2350;-48.11;
2351;-50.50;
2352;-55.22;
2353;-57.45;
2354;-61.79;
2355;-63.86;
2356;-67.81;
2357;-69.66;
2358;-73.17;
2359;-74.91;
2360;-78.03;
2361;-79.44;
2362;-82.04;
2363;-83.23;
2364;-85.39;
2365;-86.31;
2366;-87.88;
2367;-88.59;
2368;-89.73;
2369;-90.28;
2370;-90.75;
2371;-90.73;
2372;-90.68;
2373;-90.64;
2374;-90.53;
2375;-90.50;
2376;-90.26;
2377;-89.70;
2378;-88.06;
2379;-87.02;
2380;-84.75;
2381;-83.44;
2382;-80.64;
2383;-78.99;
2384;-75.77;
2385;-73.84;
2386;-70.16;
2387;-68.16;
2388;-64.14;
2389;-62.05;
2390;-57.56;
2391;-55.26;
2392;-51.07;
2393;-48.24;
2394;-43.16;
2395;-40.60;
2396;-35.04;
2397;-32.44;
2398;-26.47;
2399;-23.72;
2400;-18.29;
2401;-15.43;
2402;-10.06;
2403;-7.21;
2404;-1.26;
2405;1.63;
2406;7.33;
2407;10.15;
2408;15.92;
2409;18.76;
2410;24.36;
2411;27.12;
2412;32.55;
2413;37.88;
2414;43.08;
2415;45.59;
2416;50.44;
2417;52.81;
2418;57.38;
2419;59.64;
2420;63.88;
2421;65.86;
2422;69.69;
2423;71.46;
2424;74.83;
2425;76.49;
2426;79.40;
2427;80.84;
2428;83.25;
2429;84.45;
2430;86.28;
2431;87.14;
2432;88.62;
2433;89.18;
2434;90.03;
2435;90.45;
2436;90.78;
2437;90.77;
2438;90.59;
2439;90.51;
2440;90.12;
2441;89.71;
2442;89.55;
2443;88.21;
2444;87.29;
2445;84.93;
2446;82.29;
2447;80.83;
2448;77.66;
2449;75.93;
2450;72.16;
2451;70.36;
2452;66.24;
2453;64.32;
2454;59.97;
2455;57.73;
2456;53.42;
2457;51.31;
2458;46.09;
2459;43.26;
2460;37.99;
2461;34.99;
2462;29.38;
2463;26.64;
2464;21.07;
2465;18.23;
2466;12.83;
2467;7.22;
2468;4.31;
2469;-1.58;
2470;-4.52;
2471;-10.28;
2472;-13.17;
2473;-18.82;
2474;-24.42;
2475;-27.19;
2476;-32.64;
2477;-35.31;
2478;-40.57;
2479;-43.09;
2480;-48.07;
2481;-50.46;
2482;-55.18;
2483;-57.41;
2484;-61.75;
2485;-63.82;
2486;-67.78;
2487;-69.62;
2488;-73.15;
2489;-74.87;
2490;-77.99;
2491;-79.40;
2492;-82.01;
2493;-84.29;
2494;-87.15;
2495;-87.87;
2496;-89.26;
2497;-89.74;
2498;-90.68;
2499;-90.76;
2500;-90.71;
2501;-90.68;
2502;-90.58;
2503;-90.52;
2504;-90.45;
2505;-90.26;
2506;-89.02;
2507;-88.07;
2508;-86.01;
2509;-84.78;
2510;-82.07;
2511;-80.67;
2512;-77.45;
2513;-73.89;
2514;-72.19;
2515;-68.16;
2516;-64.18;
2517;-62.08;
2518;-57.61;
2519;-55.32;
2520;-51.14;
2521;-48.28;
2522;-43.22;
2523;-40.66;
2524;-35.11;
2525;-32.50;
2526;-26.59;
2527;-23.85;
2528;-18.32;
2529;-15.52;
2530;-10.15;
2531;-4.24;
2532;-1.31;
2533;4.42;
2534;10.10;
2535;13.00;
2536;18.72;
2537;21.53;
2538;27.07;
2539;29.81;
2540;35.19;
2541;37.84;
2542;43.04;
2543;45.55;
2544;50.39;
2545;52.77;
2546;57.33;
2547;59.59;
2548;63.83;
2549;65.84;
2550;69.65;
2551;73.17;
2552;74.80;
2553;78.02;
2554;80.82;
2555;81.97;
2556;84.43;
2557;85.36;
2558;87.12;
2559;87.98;
2560;89.18;
2561;89.58;
2562;90.49;
2563;90.66;
2564;90.76;
2565;90.74;
2566;90.50;
2567;90.07;
2568;89.87;
2569;89.71;
2570;88.97;
2571;87.32;
2572;86.09;
2573;83.74;
2574;80.87;
2575;79.35;
2576;75.96;
2577;74.29;
2578;70.40;
2579;68.42;
2580;64.37;
2581;62.21;
2582;57.77;
2583;55.39;
2584;51.35;
2585;48.72;
2586;40.71;
2587;38.05;
2588;32.68;
2589;29.45;
2590;23.87;
2591;21.12;
2592;15.45;
2593;12.86;
2594;7.27;
2595;1.38;
2596;-4.47;
2597;-7.37;
2598;-13.11;
2599;-15.94;
2600;-21.58;
2601;-24.36;
2602;-29.90;
2603;-32.59;
2604;-37.96;
2605;-40.53;
2606;-45.55;
2607;-48.01;
2608;-52.83;
2609;-57.36;
2610;-61.71;
2611;-63.79;
2612;-67.75;
2613;-69.57;
2614;-73.13;
2615;-74.85;
2616;-77.97;
2617;-79.39;
2618;-81.99;
2619;-83.17;
2620;-85.34;
2621;-86.26;
2622;-87.85;
2623;-89.25;
2624;-90.26;
2625;-90.66;
2626;-90.73;
2627;-90.71;
2628;-90.63;
2629;-90.59;
2630;-90.50;
2631;-90.45;
2632;-89.72;
2633;-89.02;
2634;-87.11;
2635;-86.00;
2636;-83.48;
2637;-80.70;
2638;-79.04;
2639;-75.85;
2640;-72.17;
2641;-70.23;
2642;-66.31;
2643;-64.20;
2644;-59.86;
2645;-57.66;
2646;-53.28;
2647;-48.31;
2648;-43.27;
2649;-40.69;
2650;-35.14;
2651;-32.55;
2652;-26.61;
2653;-23.84;
2654;-18.38;
2655;-15.60;
2656;-10.22;
2657;-7.32;
2658;-1.38;
2659;4.35;
2660;10.03;
2661;12.95;
2662;18.67;
2663;21.48;
2664;27.01;
2665;29.75;
2666;35.15;
2667;37.78;
2668;42.97;
2669;47.93;
2670;52.74;
2671;55.10;
2672;59.54;
2673;61.65;
2674;65.79;
2675;67.79;
2676;71.43;
2677;74.78;
2678;77.92;
2679;79.31;
2680;81.95;
2681;83.19;
2682;85.31;
2683;86.25;
2684;87.94;
2685;89.17;
2686;89.58;
2687;90.44;
2688;90.78;
2689;90.74;
2690;90.60;
2691;90.55;
2692;90.16;
2693;89.92;
2694;89.54;
2695;89.00;
2696;87.34;
2697;84.95;
2698;82.31;
2699;80.90;
2700;77.72;
2701;76.03;
2702;72.32;
2703;70.52;
2704;66.29;
2705;64.37;
2706;60.01;
2707;57.81;
2708;51.40;
2709;48.74;
2710;43.37;
2711;40.74;
2712;35.10;
2713;32.26;
2714;26.75;
2715;23.95;
2716;18.35;
2717;12.97;
2718;7.30;
2719;4.39;
2720;-1.47;
2721;-4.40;
2722;-10.16;
2723;-13.05;
2724;-18.71;
2725;-21.55;
2726;-27.07;
2727;-29.85;
2728;-35.21;
2729;-40.48;
2730;-45.51;
2731;-47.97;
2732;-52.77;
2733;-55.08;
2734;-59.53;
2735;-61.67;
2736;-65.72;
2737;-69.56;
2738;-71.41;
2739;-74.82;
2740;-77.95;
2741;-79.36;
2742;-81.95;
2743;-83.17;
2744;-85.33;
2745;-86.26;
2746;-87.85;
2747;-88.55;
2748;-90.25;
2749;-90.66;
2750;-90.73;
2751;-90.71;
2752;-90.64;
2753;-90.60;
2754;-90.51;
2755;-90.46;
2756;-89.72;
2757;-88.11;
2758;-87.09;
2759;-84.82;
2760;-82.12;
2761;-80.74;
2762;-77.49;
2763;-75.86;
2764;-72.21;
2765;-70.27;
2766;-66.35;
2767;-64.27;
2768;-59.92;
2769;-55.41;
2770;-51.26;
2771;-48.40;
2772;-43.33;
2773;-40.76;
2774;-35.19;
2775;-32.61;
2776;-26.66;
2777;-21.23;
2778;-15.62;
2779;-12.97;
2780;-7.39;
2781;-4.35;
2782;1.45;
2783;4.31;
2784;9.99;
2785;12.89;
2786;21.41;
2787;24.19;
2788;29.70;
2789;32.41;
2790;37.73;
2791;40.37;
2792;45.44;
2793;50.31;
2794;55.04;
2795;57.25;
2796;61.61;
2797;63.73;
2798;67.69;
2799;69.57;
2800;73.11;
2801;76.39;
2802;79.33;
2803;80.77;
2804;83.17;
2805;84.42;
2806;86.23;
2807;87.11;
2808;88.62;
2809;89.52;
2810;90.40;
2811;90.60;
2812;90.74;
2813;90.74;
2814;90.47;
2815;90.27;
2816;89.85;
2817;89.56;
2818;88.24;
2819;87.38;
2820;84.97;
2821;83.81;
2822;80.95;
2823;79.43;
2824;76.09;
2825;72.37;
2826;68.52;
2827;66.36;
2828;62.30;
2829;60.09;
2830;55.50;
2831;53.50;
2832;48.81;
2833;43.42;
2834;38.18;
2835;35.14;
2836;29.54;
2837;26.80;
2838;21.24;
2839;18.40;
2840;10.17;
2841;7.38;
2842;1.50;
2843;-1.40;
2844;-7.23;
2845;-12.99;
2846;-18.65;
2847;-21.47;
2848;-27.00;
2849;-29.81;
2850;-35.17;
2851;-37.82;
2852;-45.46;
2853;-47.92;
2854;-52.73;
2855;-55.04;
2856;-59.49;
2857;-61.63;
2858;-65.68;
2859;-69.52;
2860;-73.06;
2861;-74.77;
2862;-77.90;
2863;-79.33;
2864;-81.93;
2865;-83.14;
2866;-85.29;
2867;-87.08;
2868;-88.55;
2869;-89.22;
2870;-90.25;
2871;-90.66;
2872;-90.74;
2873;-90.69;
2874;-90.60;
2875;-90.55;
2876;-90.46;
2877;-90.30;
2878;-89.07;
2879;-87.09;
2880;-84.84;
2881;-83.55;
2882;-80.75;
2883;-79.11;
2884;-75.91;
2885;-73.97;
2886;-68.29;
2887;-66.39;
2888;-62.23;
2889;-59.99;
2890;-55.46;
2891;-53.35;
2892;-46.13;
2893;-43.39;
2894;-38.10;
2895;-35.26;
2896;-29.72;
2897;-23.93;
2898;-18.50;
2899;-15.64;
2900;-10.28;
2901;-7.42;
2902;-1.48;
2903;4.25;
2904;9.92;
2905;12.83;
2906;18.54;
2907;21.36;
2908;26.90;
2909;29.65;
2910;37.68;
2911;40.32;
2912;45.39;
2913;47.84;
2914;52.65;
2915;57.22;
2916;61.58;
2917;63.68;
2918;67.70;
2919;71.45;
2920;74.78;
2921;76.33;
2922;79.24;
2923;81.93;
2924;84.37;
2925;85.30;
2926;87.07;
2927;87.88;
2928;89.14;
2929;89.96;
2930;90.61;
2931;90.77;
2932;90.77;
2933;90.61;
2934;90.34;
2935;89.93;
2936;89.58;
2937;89.01;
2938;87.37;
2939;86.09;
2940;83.80;
2941;80.93;
2942;79.41;
2943;76.04;
2944;72.35;
2945;70.49;
2946;66.41;
2947;62.35;
2948;57.93;
2949;55.53;
2950;51.51;
2951;48.87;
2952;40.86;
2953;38.21;
2954;32.40;
2955;29.65;
2956;24.06;
2957;18.48;
2958;13.04;
2959;10.29;
2960;4.54;
2961;1.51;
2962;-4.32;
2963;-10.08;
2964;-15.78;
2965;-18.59;
2966;-24.20;
2967;-26.97;
2968;-32.42;
2969;-37.79;
2970;-42.88;
2971;-45.41;
2972;-50.27;
2973;-52.69;
2974;-57.25;
2975;-61.59;
2976;-65.64;
2977;-67.63;
2978;-71.35;
2979;-73.02;
2980;-76.34;
2981;-79.32;
2982;-81.93;
2983;-83.12;
2984;-85.25;
2985;-86.21;
2986;-87.83;
2987;-89.22;
2988;-90.20;
2989;-90.63;
2990;-90.76;
2991;-90.74;
2992;-90.65;
2993;-90.61;
2994;-90.51;
2995;-89.75;
2996;-88.13;
2997;-87.10;
2998;-84.85;
2999;-82.17;
3000;-79.14;
3001;-77.56;
3002;-74.03;
3003;-72.30;
3004;-68.35;
3005;-64.34;
3006;-59.98;
3007;-57.77;
3008;-53.36;
3009;-48.47;
3010;-43.44;
3011;-40.83;
3012;-35.31;
3013;-32.75;
3014;-26.67;
3015;-21.15;
3016;-15.64;
3017;-13.06;
3018;-7.50;
3019;-1.58;
3020;4.17;
3021;7.01;
3022;12.73;
3023;15.62;
3024;21.29;
3025;26.83;
3026;32.28;
3027;34.95;
3028;40.26;
3029;45.32;
3030;50.20;
3031;52.59;
3032;57.17;
3033;59.40;
3034;65.68;
3035;67.62;
3036;71.39;
3037;73.07;
3038;77.92;
3039;79.25;
3040;82.03;
3041;84.33;
3042;86.16;
3043;87.05;
3044;88.49;
3045;89.14;
3046;90.41;
3047;90.60;
3048;90.74;
3049;90.79;
3050;90.48;
3051;90.14;
3052;89.78;
3053;89.60;
3054;88.29;
3055;86.13;
3056;83.82;
3057;82.42;
3058;77.81;
3059;76.05;
3060;72.35;
3061;70.51;
3062;66.44;
3063;62.38;
3064;57.96;
3065;55.58;
3066;51.56;
3067;46.34;
3068;40.90;
3069;38.30;
3070;32.36;
3071;29.63;
3072;21.36;
3073;18.49;
3074;13.06;
3075;7.46;
3076;1.63;
3077;-1.26;
3078;-7.12;
3079;-12.87;
3080;-18.53;
3081;-21.36;
3082;-26.91;
3083;-32.36;
3084;-37.74;
3085;-40.32;
3086;-45.36;
3087;-50.21;
3088;-54.96;
3089;-59.41;
3090;-63.61;
3091;-67.59;
3092;-71.30;
3093;-72.97;
3094;-76.30;
3095;-79.27;
3096;-81.89;
3097;-83.09;
3098;-85.24;
3099;-87.05;
3100;-88.49;
3101;-89.21;
3102;-90.22;
3103;-90.64;
3104;-90.72;
3105;-90.70;
3106;-90.60;
3107;-90.55;
3108;-90.47;
3109;-89.76;
3110;-88.16;
3111;-87.14;
3112;-84.89;
3113;-83.60;
3114;-79.20;
3115;-77.60;
3116;-74.08;
3117;-70.41;
3118;-66.48;
3119;-64.40;
3120;-60.06;
3121;-55.54;
3122;-51.40;
3123;-48.54;
3124;-43.49;
3125;-38.21;
3126;-32.80;
3127;-29.87;
3128;-24.09;
3129;-21.40;
3130;-15.77;
3131;-10.40;
3132;-4.52;
3133;-1.58;
3134;4.15;
3135;9.83;
3136;15.60;
3137;18.44;
3138;24.05;
3139;29.55;
3140;34.93;
3141;37.58;
3142;42.77;
3143;45.29;
3144;52.55;
3145;54.89;
3146;59.35;
3147;63.62;
3148;67.65;
3149;69.48;
3150;73.01;
3151;76.27;
3152;79.19;
3153;80.66;
3154;83.08;
3155;84.33;
3156;87.05;
3157;87.86;
3158;89.13;
3159;89.57;
3160;90.40;
3161;90.78;
3162;90.78;
3163;90.62;
3164;90.37;
3165;89.94;
3166;89.60;
3167;89.04;
3168;87.42;
3169;85.06;
3170;82.45;
3171;81.02;
3172;77.88;
3173;74.47;
3174;70.62;
3175;68.66;
3176;64.54;
3177;62.43;
3178;55.60;
3179;53.59;
3180;48.94;
3181;46.40;
3182;38.33;
3183;35.36;
3184;29.70;
3185;26.98;
3186;21.41;
3187;15.69;
3188;10.29;
3189;7.52;
3190;1.66;
3191;-4.15;
3192;-9.93;
3193;-12.81;
3194;-21.31;
3195;-24.08;
3196;-29.64;
3197;-35.00;
3198;-40.27;
3199;-42.78;
3200;-47.78;
3201;-52.59;
3202;-57.15;
3203;-59.35;
3204;-63.59;
3205;-67.56;
3206;-71.26;
3207;-72.95;
3208;-76.27;
3209;-79.25;
3210;-81.87;
3211;-83.07;
3212;-85.23;
3213;-86.18;
3214;-88.50;
3215;-89.22;
3216;-90.20;
3217;-90.80;
3218;-90.73;
3219;-90.69;
3220;-90.63;
3221;-90.58;
3222;-90.32;
3223;-89.77;
3224;-88.18;
3225;-87.15;
3226;-83.61;
3227;-82.23;
3228;-79.21;
3229;-77.63;
3230;-72.40;
3231;-70.43;
3232;-66.49;
3233;-64.41;
3234;-57.86;
3235;-55.58;
3236;-51.45;
3237;-46.27;
3238;-40.95;
3239;-38.26;
3240;-29.92;
3241;-26.98;
3242;-21.48;
3243;-18.64;
3244;-10.47;
3245;-7.59;
3246;-1.63;
3247;1.26;
3248;9.77;
3249;12.67;
3250;18.39;
3251;21.21;
3252;29.50;
3253;32.69;
3254;37.53;
3255;42.74;
3256;47.72;
3257;50.12;
3258;54.86;
3259;59.32;
3260;63.59;
3261;65.59;
3262;69.44;
3263;72.97;
3264;76.23;
3265;79.16;
3266;81.89;
3267;83.07;
3268;85.28;
3269;87.05;
3270;88.55;
3271;89.14;
3272;90.38;
3273;90.58;
3274;90.76;
3275;90.64;
3276;90.28;
3277;90.06;
3278;89.74;
3279;89.06;
3280;87.45;
3281;86.22;
3282;83.90;
3283;81.03;
3284;77.91;
3285;76.12;
3286;72.44;
3287;68.69;
3288;64.61;
3289;62.51;
3290;58.07;
3291;53.61;
3292;48.99;
3293;46.48;
3294;38.38;
3295;35.38;
3296;29.77;
3297;24.21;
3298;18.63;
3299;15.76;
3300;10.34;
3301;4.70;
3302;-1.15;
3303;-4.07;
3304;-12.74;
3305;-15.60;
3306;-21.25;
3307;-24.03;
3308;-32.27;
3309;-34.96;
3310;-40.22;
3311;-45.26;
3312;-50.12;
3313;-52.54;
3314;-57.09;
3315;-61.47;
3316;-65.53;
3317;-67.51;
3318;-71.23;
3319;-74.64;
3320;-77.79;
3321;-79.24;
3322;-83.05;
3323;-84.13;
3324;-86.15;
3325;-87.01;
3326;-89.19;
3327;-89.65;
3328;-90.62;
3329;-90.79;
3330;-90.69;
3331;-90.66;
3332;-90.58;
3333;-90.48;
3334;-89.80;
3335;-89.12;
3336;-87.20;
3337;-84.94;
3338;-82.25;
3339;-80.88;
3340;-77.63;
3341;-74.14;
3342;-70.47;
3343;-68.47;
3344;-62.40;
3345;-60.14;
3346;-55.65;
3347;-51.51;
3348;-46.31;
3349;-43.60;
3350;-38.34;
3351;-32.90;
3352;-26.90;
3353;-24.05;
3354;-15.83;
3355;-13.17;
3356;-7.67;
3357;-4.68;
3358;4.02;
3359;6.87;
3360;12.58;
3361;18.31;
3362;23.92;
3363;26.66;
3364;32.62;
3365;37.47;
3366;42.68;
3367;45.19;
3368;52.46;
3369;54.80;
3370;59.27;
3371;63.52;
3372;67.55;
3373;69.38;
3374;74.61;
3375;76.18;
3376;79.14;
3377;81.95;
3378;84.30;
3379;85.26;
3380;87.04;
3381;88.50;
3382;89.54;
3383;89.93;
3384;90.74;
3385;90.75;
3386;90.62;
3387;90.32;
3388;89.90;
3389;89.75;
3390;89.07;
3391;87.47;
3392;85.11;
3393;83.91;
3394;79.57;
3395;77.93;
3396;74.55;
3397;70.66;
3398;66.57;
3399;64.65;
3400;60.33;
3401;55.74;
3402;51.72;
3403;49.06;
3404;41.01;
3405;38.46;
3406;32.54;
3407;27.08;
3408;21.52;
3409;18.68;
3410;13.23;
3411;7.70;
