series0
x;y;
153;-91.23;
154;-91.17;
155;-90.95;
156;-90.91;
157;-90.91;
158;-90.90;
159;-90.62;
160;-90.06;
161;-90.06;
162;-89.38;
163;-88.42;
164;-87.40;
165;-86.31;
166;-86.31;
167;-85.09;
168;-83.83;
169;-82.39;
170;-81.04;
171;-79.46;
172;-79.46;
173;-77.77;
174;-76.24;
175;-74.40;
176;-72.55;
177;-70.74;
178;-68.72;
179;-66.74;
180;-66.74;
181;-64.75;
182;-62.62;
183;-60.36;
184;-58.14;
185;-55.86;
186;-53.89;
187;-53.89;
188;-51.91;
189;-49.16;
190;-46.66;
191;-43.78;
192;-43.78;
193;-38.55;
194;-35.50;
195;-32.56;
196;-29.87;
197;-29.87;
198;-27.24;
199;-24.51;
200;-21.77;
201;-19.05;
202;-16.42;
203;-13.69;
204;-10.82;
205;-7.81;
206;-4.87;
207;-1.98;
208;0.89;
209;3.74;
210;6.61;
211;6.61;
212;9.48;
213;12.39;
214;15.26;
215;18.13;
216;20.92;
217;23.73;
218;26.48;
219;29.24;
220;31.99;
221;31.99;
222;37.35;
223;39.97;
224;42.56;
225;45.03;
226;47.54;
227;47.54;
228;49.93;
229;52.37;
230;54.68;
231;56.95;
232;56.95;
233;59.22;
234;61.40;
235;63.44;
236;65.50;
237;67.48;
238;69.31;
239;71.19;
240;72.88;
241;74.65;
242;76.23;
243;76.23;
244;77.77;
245;79.20;
246;80.56;
247;81.94;
248;83.06;
249;84.25;
250;85.31;
251;86.14;
252;87.07;
253;87.90;
254;87.90;
255;88.61;
256;89.21;
257;89.67;
258;90.07;
259;90.43;
260;90.70;
261;90.91;
262;90.95;
263;90.82;
264;90.72;
265;90.71;
266;90.71;
267;90.69;
268;90.66;
269;90.51;
270;90.01;
271;89.42;
272;88.62;
273;87.67;
274;86.56;
275;85.31;
276;84.12;
277;84.12;
278;82.71;
279;81.22;
280;79.77;
281;78.10;
282;76.39;
283;74.76;
284;74.76;
285;70.87;
286;68.96;
287;66.81;
288;66.81;
289;64.88;
290;62.75;
291;60.54;
292;58.32;
293;55.99;
294;54.10;
295;51.91;
296;49.37;
297;46.77;
298;44.05;
299;44.05;
300;41.31;
301;38.75;
302;35.96;
303;33.02;
304;30.21;
305;27.37;
306;24.49;
307;21.70;
308;18.86;
309;18.86;
310;15.90;
311;13.13;
312;10.35;
313;7.55;
314;4.90;
315;2.19;
316;-0.70;
317;-3.63;
318;-6.69;
319;-9.59;
320;-9.59;
321;-15.44;
322;-21.07;
323;-23.82;
324;-26.57;
325;-29.34;
326;-32.53;
327;-34.74;
328;-37.40;
329;-37.40;
330;-42.58;
331;-45.11;
332;-47.58;
333;-49.99;
334;-49.99;
335;-54.69;
336;-56.97;
337;-59.18;
338;-61.33;
339;-63.42;
340;-65.46;
341;-67.45;
342;-69.33;
343;-71.15;
344;-72.86;
345;-74.60;
346;-76.21;
347;-77.76;
348;-79.20;
349;-80.53;
350;-81.87;
351;-83.07;
352;-84.16;
353;-85.23;
354;-86.19;
355;-87.06;
356;-87.83;
357;-89.21;
358;-89.83;
359;-90.20;
360;-90.49;
361;-90.85;
362;-91.08;
363;-91.18;
364;-91.15;
365;-91.03;
366;-90.93;
367;-90.88;
368;-90.87;
369;-90.86;
370;-90.62;
371;-90.07;
372;-89.40;
373;-88.47;
374;-88.47;
375;-86.35;
376;-85.15;
377;-83.88;
378;-83.88;
379;-81.08;
380;-77.85;
381;-76.33;
382;-74.44;
383;-72.58;
384;-70.79;
385;-70.79;
386;-68.73;
387;-66.77;
388;-64.79;
389;-62.67;
390;-62.67;
391;-58.19;
392;-55.90;
393;-53.92;
394;-51.98;
395;-49.20;
396;-46.72;
397;-43.81;
398;-41.13;
399;-38.60;
400;-35.51;
401;-32.54;
402;-29.83;
403;-27.25;
404;-24.56;
405;-21.80;
406;-19.13;
407;-19.13;
408;-16.49;
409;-13.77;
410;-10.89;
411;-7.90;
412;-4.94;
413;-2.05;
414;0.82;
415;3.67;
416;6.52;
417;9.41;
418;12.32;
419;15.18;
420;18.06;
421;20.85;
422;23.66;
423;26.42;
424;29.20;
425;31.92;
426;34.63;
427;37.27;
428;39.94;
429;42.51;
430;45.00;
431;45.00;
432;47.49;
433;49.89;
434;52.30;
435;54.64;
436;56.91;
437;59.15;
438;61.33;
439;63.41;
440;65.44;
441;69.25;
442;69.25;
443;72.85;
444;74.62;
445;76.24;
446;77.75;
447;79.17;
448;80.54;
449;83.04;
450;85.29;
451;86.13;
452;87.05;
453;87.88;
454;88.59;
455;89.65;
456;90.39;
457;90.57;
458;90.57;
459;90.76;
460;90.88;
461;90.89;
462;90.77;
463;90.57;
464;90.42;
465;90.39;
466;89.99;
467;89.38;
