x;y;
339;-72.864;
340;-72.864;
341;-70.9325;
342;-70.9325;
343;-70.9325;
344;-68.9097;
345;-68.9097;
346;-68.9097;
347;-66.8495;
348;-66.8495;
349;-66.8495;
350;-64.7413;
351;-64.7413;
352;-62.6028;
353;-62.6028;
354;-60.3232;
355;-60.3232;
356;-58.0141;
357;-58.0141;
358;-55.664;
359;-55.664;
360;-53.2532;
361;-53.2532;
362;-50.8275;
363;-50.8275;
364;-48.3285;
365;-48.3285;
366;-48.3285;
367;-45.8024;
368;-45.8024;
369;-45.8024;
370;-43.1817;
371;-43.1817;
372;-43.1817;
373;-40.549;
374;-40.549;
375;-37.9219;
376;-37.9219;
377;-35.2093;
378;-35.2093;
379;-32.4816;
380;-32.4816;
381;-29.7422;
382;-29.7422;
383;-26.998;
384;-26.998;
385;-24.2713;
386;-24.2713;
387;-21.5339;
388;-21.5339;
389;-21.5339;
390;-18.7732;
391;-18.7732;
392;-18.7732;
393;-15.9558;
394;-15.9558;
395;-15.9558;
396;-13.1624;
397;-13.1624;
398;-10.3197;
399;-10.3197;
400;-7.50882;
401;-7.50882;
402;-4.67563;
403;-4.67563;
404;-1.8179;
405;-1.8179;
406;1.04397;
407;1.04397;
408;3.86671;
409;3.86671;
410;6.72037;
411;6.72037;
412;6.72037;
413;9.54899;
414;9.54899;
415;9.54899;
416;12.4096;
417;15.2861;
418;15.2861;
419;18.0958;
420;18.0958;
421;20.8513;
422;20.8513;
423;23.648;
424;23.648;
425;26.4404;
426;26.4404;
427;29.1971;
428;29.1971;
429;31.8938;
430;31.8938;
431;34.5318;
432;34.5318;
433;34.5318;
434;37.229;
435;37.229;
436;37.229;
437;39.8806;
438;39.8806;
439;39.8806;
440;42.4421;
441;42.4421;
442;44.9557;
443;44.9557;
444;47.4251;
445;47.4251;
446;49.887;
447;49.887;
448;52.3046;
449;52.3046;
450;54.6817;
451;54.6817;
452;56.938;
453;56.938;
454;59.158;
455;59.158;
456;59.158;
457;61.3571;
458;61.3571;
459;61.3571;
460;63.4854;
461;63.4854;
462;63.4854;
463;65.5501;
464;65.5501;
465;67.5441;
466;67.5441;
467;69.4435;
468;69.4435;
469;71.3014;
470;71.3014;
471;73.0852;
472;73.0852;
473;74.8145;
474;74.8145;
475;76.4739;
476;76.4739;
477;78.0847;
478;78.0847;
479;78.0847;
480;79.5563;
481;79.5563;
482;79.5563;
483;80.9708;
484;80.9708;
485;80.9708;
486;82.2962;
487;82.2962;
488;83.5484;
489;83.5484;
490;84.7234;
491;84.7234;
492;85.762;
493;85.762;
494;86.7098;
495;86.7098;
496;87.6507;
497;87.6507;
498;88.5773;
499;88.5773;
500;89.3903;
501;89.3903;
502;89.3903;
503;90.0318;
504;90.0318;
505;90.0318;
506;90.5124;
507;90.5124;
508;90.5124;
509;90.8817;
510;90.8817;
511;91.1825;
512;91.1825;
513;91.4171;
514;91.4171;
515;91.5684;
516;91.5684;
517;91.6302;
518;91.6302;
519;91.5853;
520;91.5853;
521;91.4966;
522;91.4966;
523;91.4006;
524;91.4006;
525;91.4006;
526;91.3373;
527;91.3373;
528;91.3373;
529;91.3108;
530;91.3108;
531;91.3108;
532;91.2525;
533;91.2525;
534;91.2525;
535;91.0054;
536;90.4795;
537;90.4795;
538;89.8105;
539;89.8105;
540;88.9924;
541;88.9924;
542;88.0634;
543;88.0634;
544;87.0437;
545;87.0437;
546;85.789;
547;85.789;
548;85.789;
549;84.3974;
550;84.3974;
551;84.3974;
552;83.0052;
553;83.0052;
554;83.0052;
555;81.552;
556;81.552;
557;81.552;
558;79.9246;
559;79.9246;
560;78.2406;
561;78.2406;
562;76.5529;
563;76.5529;
564;74.7304;
565;74.7304;
566;72.8572;
567;70.893;
568;70.893;
569;68.8738;
570;68.8738;
571;68.8738;
572;66.8183;
573;66.8183;
574;66.8183;
575;64.6611;
576;64.6611;
577;64.6611;
578;62.5291;
579;62.5291;
580;60.322;
581;60.322;
582;57.9898;
583;57.9898;
584;55.6032;
585;55.6032;
586;53.216;
587;53.216;
588;50.8364;
