series0
x;y;
1679;-79.38;
1680;-77.66;
1681;-76.07;
1682;-74.27;
1683;-72.27;
1684;-70.48;
1685;-68.51;
1686;-66.47;
1687;-64.48;
1688;-62.37;
1689;-60.02;
1690;-60.02;
1691;-57.76;
1692;-55.58;
1693;-53.75;
1694;-51.60;
1695;-48.99;
1696;-46.37;
1697;-43.50;
1698;-40.83;
1699;-40.83;
1700;-35.22;
1701;-32.29;
1702;-29.57;
1703;-29.57;
1704;-26.82;
1705;-24.06;
1706;-21.32;
1707;-18.49;
1708;-15.76;
1709;-13.18;
1710;-10.41;
1711;-7.49;
1712;-4.52;
1713;-1.55;
1714;1.36;
1715;4.22;
1716;7.07;
1717;9.92;
1718;15.67;
1719;18.53;
1720;21.36;
1721;24.14;
1722;26.89;
1723;29.67;
1724;29.67;
1725;32.38;
1726;35.05;
1727;37.70;
1728;40.35;
1729;42.94;
1730;45.42;
1731;47.96;
1732;50.31;
1733;52.78;
1734;55.03;
1735;57.27;
1736;59.59;
1737;61.72;
1738;63.75;
1739;65.82;
1740;67.77;
1741;69.61;
1742;71.49;
1743;73.18;
1744;73.18;
1745;74.86;
1746;76.41;
1747;77.98;
1748;79.38;
1749;80.73;
1750;82.16;
1751;82.16;
1752;84.39;
1753;85.46;
1754;86.28;
1755;86.28;
1756;87.17;
1757;87.98;
1758;88.69;
1759;89.28;
1760;89.72;
1761;90.09;
1762;90.41;
1763;90.66;
1764;90.83;
1765;90.90;
1766;90.86;
1767;90.77;
1768;90.59;
1769;90.39;
1770;90.32;
1771;90.33;
1772;90.27;
1773;90.27;
1774;89.28;
1775;88.56;
1776;88.56;
1777;87.51;
1778;86.44;
1779;85.23;
1780;83.99;
1781;82.56;
1782;81.06;
1783;79.62;
1784;77.86;
1785;77.86;
1786;74.49;
1787;72.50;
1788;70.76;
1789;70.76;
1790;68.63;
1791;66.60;
1792;64.61;
1793;62.48;
1794;60.27;
1795;58.03;
1796;55.71;
1797;53.74;
1798;53.74;
1799;51.60;
1800;49.02;
1801;46.38;
1802;43.63;
1803;41.01;
1804;38.33;
1805;38.33;
1806;32.52;
1807;29.76;
1808;26.95;
1809;26.95;
1810;24.15;
1811;21.37;
1812;18.50;
1813;15.62;
1814;12.90;
1815;10.20;
1816;10.20;
1817;4.63;
1818;1.64;
1819;-1.35;
1820;-4.32;
1821;-7.22;
1822;-10.08;
1823;-12.91;
1824;-15.77;
1825;-18.61;
1826;-18.61;
1827;-21.41;
1828;-24.21;
1829;-26.98;
1830;-29.72;
1831;-32.44;
1832;-35.12;
1833;-35.12;
1834;-40.40;
1835;-42.93;
1836;-45.43;
1837;-47.91;
1838;-50.32;
1839;-50.32;
1840;-52.70;
1841;-55.04;
1842;-57.31;
1843;-59.51;
1844;-61.61;
1845;-63.78;
1846;-63.78;
1847;-67.76;
1848;-69.59;
1849;-71.45;
1850;-73.14;
1851;-74.87;
1852;-74.87;
1853;-76.44;
1854;-78.00;
1855;-79.41;
1856;-80.78;
1857;-82.08;
1858;-83.24;
1859;-83.24;
1860;-85.42;
1861;-87.21;
1862;-88.01;
1863;-88.77;
1864;-89.32;
1865;-89.88;
1866;-90.39;
1867;-90.57;
1868;-90.66;
1869;-90.73;
1870;-90.83;
1871;-90.90;
1872;-90.79;
1873;-90.71;
1874;-90.64;
1875;-90.58;
1876;-90.47;
1877;-89.99;
1878;-89.33;
1879;-87.39;
1880;-86.29;
1881;-86.29;
1882;-85.07;
1883;-83.80;
1884;-82.34;
1885;-80.92;
1886;-79.43;
1887;-79.43;
1888;-76.09;
1889;-74.31;
1890;-72.30;
1891;-70.51;
1892;-70.51;
1893;-66.51;
1894;-64.51;
1895;-62.42;
1896;-60.05;
1897;-57.79;
1898;-55.62;
1899;-51.64;
1900;-46.43;
1901;-46.43;
1902;-43.55;
1903;-40.88;
1904;-38.31;
1905;-35.35;
1906;-29.76;
1907;-24.08;
1908;-21.36;
1909;-18.53;
1910;-15.72;
1911;-13.12;
1912;-10.45;
1913;-7.57;
1914;-4.59;
1915;-1.62;
1916;1.30;
1917;4.18;
1918;7.03;
1919;9.88;
1920;15.62;
1921;18.47;
1922;21.31;
1923;24.09;
1924;26.86;
1925;29.63;
1926;35.00;
1927;35.00;
1928;40.31;
1929;42.88;
1930;45.37;
1931;47.92;
1932;50.29;
1933;52.73;
1934;57.23;
1935;59.54;
1936;61.66;
1937;63.72;
1938;65.79;
1939;67.72;
1940;71.46;
1941;74.83;
1942;76.37;
1943;77.96;
1944;79.34;
1945;80.71;
1946;82.16;
1947;83.27;
1948;84.38;
1949;85.46;
1950;87.14;
1951;87.14;
1952;88.68;
1953;89.27;
1954;89.73;
1955;90.07;
1956;90.66;
1957;90.89;
1958;90.86;
1959;90.58;
1960;90.58;
1961;90.39;
1962;90.33;
1963;90.32;
1964;90.27;
1965;89.92;
1966;89.28;
1967;88.57;
1968;87.53;
1969;85.25;
1970;82.59;
1971;81.11;
1972;79.64;
1973;79.64;
1974;77.92;
1975;74.54;
1976;70.76;
1977;70.76;
1978;68.69;
1979;66.64;
1980;64.66;
1981;62.54;
1982;60.31;
1983;58.07;
1984;55.77;
1985;53.77;
1986;49.05;
1987;43.63;
1988;43.63;
1989;41.03;
1990;38.40;
1991;35.42;
1992;32.57;
1993;29.83;
1994;26.99;
1995;21.42;
1996;15.66;
1997;15.66;
1998;12.94;
1999;10.18;
2000;7.56;
2001;4.71;
2002;-1.28;
2003;-7.15;
2004;-10.02;
2005;-12.85;
2006;-12.85;
2007;-15.71;
2008;-21.36;
2009;-24.17;
2010;-26.92;
2011;-29.66;
2012;-32.37;
2013;-35.06;
2014;-37.71;
2015;-40.34;
2016;-42.88;
2017;-45.36;
2018;-47.85;
2019;-50.26;
2020;-52.65;
2021;-54.99;
2022;-57.26;
2023;-59.48;
2024;-61.57;
2025;-63.74;
2026;-65.76;
2027;-67.72;
2028;-71.41;
2029;-74.83;
2030;-74.83;
2031;-76.41;
2032;-77.96;
2033;-80.75;
2034;-80.75;
2035;-83.23;
2036;-84.34;
2037;-86.30;
2038;-87.99;
2039;-88.75;
2040;-89.30;
2041;-89.30;
2042;-90.38;
2043;-90.57;
2044;-90.71;
2045;-90.87;
2046;-91.02;
2047;-90.95;
2048;-90.78;
2049;-90.73;
2050;-90.70;
2051;-90.53;
2052;-89.34;
2053;-88.42;
2054;-87.36;
2055;-86.26;
2056;-83.77;
2057;-82.33;
2058;-80.89;
2059;-79.40;
2060;-76.10;
2061;-74.31;
2062;-72.34;
2063;-70.54;
2064;-66.52;
2065;-64.53;
2066;-62.43;
2067;-60.06;
2068;-55.63;
2069;-53.80;
2070;-51.68;
2071;-49.08;
2072;-43.59;
2073;-40.92;
2074;-38.34;
2075;-35.35;
2076;-29.71;
2077;-26.94;
2078;-24.17;
2079;-21.42;
2080;-15.89;
2081;-15.89;
2082;-10.50;
2083;-7.57;
2084;-1.67;
2085;4.12;
2086;6.95;
2087;9.81;
2088;12.72;
2089;15.56;
2090;18.41;
2091;24.04;
2092;24.04;
2093;29.57;
2094;32.26;
2095;37.61;
2096;37.61;
2097;42.84;
2098;45.32;
2099;47.88;
2100;50.24;
2101;54.95;
2102;57.18;
2103;61.61;
2104;61.61;
2105;65.76;
2106;67.67;
2107;71.43;
2108;73.10;
2109;74.80;
2110;76.35;
2111;79.29;
2112;80.69;
2113;83.21;
2114;84.37;
2115;86.26;
2116;87.12;
2117;88.67;
2118;88.67;
2119;89.71;
2120;90.08;
2121;90.67;
2122;90.82;
2123;90.86;
2124;90.77;
2125;90.39;
2126;90.30;
2127;90.26;
2128;89.93;
2129;88.60;
2130;87.56;
2131;85.28;
2132;82.62;
2133;82.62;
2134;81.12;
2135;77.95;
2136;76.32;
2137;72.54;
2138;70.80;
2139;66.68;
2140;64.71;
2141;60.37;
2142;58.13;
2143;53.83;
2144;51.73;
2145;46.52;
2146;43.71;
2147;38.41;
2148;35.45;
2149;32.65;
2150;29.86;
2151;24.29;
2152;21.48;
2153;15.79;
2154;13.07;
2155;7.63;
2156;4.70;
2157;-1.25;
2158;-4.22;
2159;-9.97;
2160;-12.78;
2161;-18.47;
2162;-21.31;
2163;-26.89;
2164;-29.64;
2165;-35.01;
2166;-37.65;
2167;-42.84;
2168;-42.84;
2169;-47.81;
2170;-50.22;
2171;-54.94;
2172;-57.22;
2173;-61.53;
2174;-63.69;
2175;-65.72;
2176;-67.68;
2177;-71.38;
2178;-73.07;
2179;-76.37;
2180;-77.94;
2181;-80.72;
2182;-80.72;
2183;-83.21;
2184;-84.32;
2185;-86.30;
2186;-87.18;
2187;-88.74;
2188;-89.28;
2189;-90.38;
2190;-90.58;
2191;-90.80;
2192;-90.92;
2193;-90.94;
2194;-90.94;
2195;-90.75;
2196;-90.68;
2197;-90.51;
2198;-90.01;
2199;-88.46;
2200;-87.42;
2201;-85.08;
2202;-83.83;
2203;-80.93;
2204;-80.93;
2205;-77.69;
2206;-76.13;
2207;-72.34;
2208;-70.56;
2209;-66.56;
2210;-64.59;
2211;-60.16;
2212;-57.88;
2213;-53.86;
2214;-51.75;
2215;-46.52;
2216;-43.67;
2217;-38.41;
2218;-35.39;
2219;-29.70;
2220;-26.98;
2221;-18.67;
2222;-16.00;
2223;-10.57;
2224;-7.61;
2225;-1.72;
2226;1.19;
2227;6.89;
2228;9.74;
2229;15.48;
2230;18.35;
2231;23.99;
2232;26.73;
2233;32.72;
2234;34.88;
2235;42.78;
2236;45.28;
2237;50.20;
2238;50.20;
2239;57.17;
2240;59.43;
2241;63.66;
2242;65.72;
2243;69.50;
2244;71.34;
2245;74.82;
2246;76.36;
2247;79.38;
2248;80.68;
2249;83.21;
2250;84.31;
2251;86.24;
2252;87.10;
2253;88.64;
2254;89.26;
2255;90.07;
2256;90.07;
2257;90.65;
2258;90.81;
2259;90.86;
2260;90.62;
2261;90.41;
2262;90.31;
2263;90.27;
2264;89.33;
2265;88.61;
2266;86.51;
2267;85.31;
2268;82.65;
2269;81.13;
2270;77.96;
2271;77.96;
2272;74.62;
2273;72.57;
2274;68.77;
2275;66.73;
2276;62.62;
2277;60.40;
2278;55.86;
2279;53.84;
2280;49.15;
2281;46.58;
2282;41.14;
2283;38.50;
2284;32.65;
2285;32.65;
2286;27.11;
2287;24.30;
2288;18.66;
2289;15.78;
2290;10.38;
2291;7.70;
2292;1.81;
2293;-4.14;
2294;-7.02;
2295;-9.92;
2296;-12.73;
2297;-18.43;
2298;-21.24;
2299;-26.81;
2300;-32.27;
2301;-34.96;
2302;-37.58;
2303;-40.24;
2304;-45.28;
2305;-47.76;
2306;-50.17;
2307;-52.57;
2308;-57.17;
2309;-59.38;
2310;-63.64;
2311;-65.67;
2312;-67.63;
2313;-69.48;
2314;-73.04;
2315;-74.76;
2316;-77.91;
2317;-79.33;
2318;-82.00;
2319;-84.31;
2320;-85.37;
2321;-86.29;
2322;-87.16;
2323;-88.73;
2324;-89.29;
2325;-90.37;
2326;-90.66;
2327;-90.73;
2328;-90.80;
2329;-90.84;
2330;-90.74;
2331;-90.74;
2332;-90.60;
2333;-90.55;
2334;-90.04;
2335;-89.38;
2336;-88.54;
2337;-87.47;
2338;-85.18;
2339;-83.90;
2340;-81.00;
2341;-77.79;
2342;-76.20;
2343;-74.44;
2344;-72.43;
2345;-70.63;
2346;-68.69;
2347;-64.64;
2348;-62.56;
2349;-57.93;
2350;-57.93;
2351;-53.90;
2352;-51.83;
2353;-46.58;
2354;-43.72;
2355;-38.44;
2356;-32.39;
2357;-29.64;
2358;-27.00;
2359;-24.30;
2360;-18.77;
2361;-16.17;
2362;-7.66;
2363;-4.72;
2364;1.11;
2365;73.01;
2366;76.38;
2367;79.32;
2368;83.16;
2369;21.57;
2370;10.60;
2371;1.76;
2372;-9.85;
2373;-18.37;
2374;-21.20;
2375;-32.72;
2376;-34.91;
2377;-40.19;
2378;-42.74;
2379;-47.71;
2380;-52.51;
2381;-57.13;
2382;-59.34;
2383;-65.64;
2384;-67.60;
2385;-73.01;
2386;-74.73;
2387;-79.29;
2388;-80.66;
2389;-83.16;
2390;-84.29;
2391;-87.15;
2392;-87.93;
2393;-89.85;
2394;-90.38;
2395;-90.87;
2396;-91.00;
2397;-90.86;
2398;-90.79;
2399;-90.70;
2400;-90.55;
2401;-88.49;
2402;-87.42;
2403;-83.84;
2404;-82.40;
2405;-77.75;
2406;-76.17;
2407;-72.39;
2408;-70.60;
2409;-66.65;
2410;-64.66;
2411;-60.23;
2412;-57.95;
2413;-51.85;
2414;-49.22;
2415;-41.07;
2416;-38.48;
2417;-29.75;
2418;-24.34;
2419;-18.84;
2420;-13.54;
2421;-7.69;
2422;-1.81;
2423;6.77;
2424;9.62;
2425;15.37;
2426;23.88;
2427;32.60;
2428;37.45;
2429;40.09;
2430;45.19;
2431;45.19;
2432;52.53;
2433;57.08;
2434;59.34;
2435;63.57;
2436;65.64;
2437;69.42;
2438;69.42;
2439;74.75;
2440;76.31;
2441;79.34;
2442;80.62;
2443;83.16;
2444;84.26;
2445;86.18;
2446;87.06;
2447;88.61;
2448;89.22;
2449;90.05;
2450;90.38;
2451;90.81;
2452;90.90;
2453;90.78;
2454;90.61;
2455;90.34;
2456;90.29;
2457;88.65;
2458;87.63;
2459;85.36;
2460;84.11;
2461;79.78;
2462;78.05;
2463;72.69;
2464;70.93;
2465;64.81;
2466;62.69;
2467;55.93;
2468;53.92;
2469;46.65;
2470;43.89;
2471;35.63;
2472;32.81;
2473;24.44;
2474;21.65;
2475;13.22;
2476;10.58;
2477;1.87;
2478;-4.04;
2479;-18.32;
2480;-21.14;
2481;-29.47;
2482;-32.67;
2483;-40.15;
2484;-42.69;
2485;-50.07;
2486;-52.48;
2487;-59.29;
2488;-63.56;
2489;-69.41;
2490;-71.24;
2491;-76.27;
2492;-77.83;
2493;-81.96;
2494;-83.15;
2495;-85.34;
2496;-86.25;
2497;-88.70;
2498;-89.26;
2499;-90.58;
2500;-90.72;
2501;-90.98;
2502;-91.01;
2503;-90.77;
2504;-90.71;
2505;-90.04;
2506;-89.40;
2507;-86.37;
2508;-85.13;
2509;-82.43;
2510;-80.99;
2511;-76.20;
2512;-74.46;
2513;-68.73;
2514;-68.73;
2515;-62.61;
2516;-60.30;
2517;-53.96;
2518;-51.89;
2519;-43.83;
2520;-41.11;
2521;-32.60;
2522;-29.87;
2523;-21.64;
2524;-21.64;
2525;-13.55;
2526;-10.73;
2527;1.00;
2528;9.58;
2529;15.33;
2530;23.81;
2531;26.57;
2532;34.72;
2533;37.39;
2534;45.13;
2535;47.66;
2536;54.79;
2537;57.01;
2538;65.59;
2539;67.54;
2540;72.97;
2541;74.66;
2542;79.23;
2543;80.58;
2544;84.26;
2545;85.34;
2546;87.89;
2547;88.62;
2548;90.05;
2549;90.39;
2550;90.88;
2551;90.88;
2552;90.41;
2553;90.31;
2554;89.98;
2555;89.36;
2556;86.56;
2557;85.38;
2558;81.25;
2559;79.83;
2560;74.74;
2561;74.74;
2562;66.84;
2563;64.87;
2564;58.29;
2565;56.01;
2566;49.31;
2567;46.73;
2568;38.62;
2569;35.67;
2570;27.29;
2571;24.50;
2572;15.99;
2573;10.69;
2574;1.89;
2575;-1.03;
2576;-9.74;
2577;-12.55;
2578;-21.08;
2579;-23.90;
