x;y;
616;29.8102;
617;29.8102;
618;32.4933;
619;32.4933;
620;35.1524;
621;35.1524;
622;37.834;
623;37.834;
624;40.4602;
625;40.4602;
626;40.4602;
627;45.5116;
628;45.5116;
629;45.5116;
630;47.9926;
631;47.9926;
632;50.4389;
633;50.4389;
634;52.8552;
635;52.8552;
636;55.2161;
637;55.2161;
638;57.4314;
639;57.4314;
640;59.6777;
641;59.6777;
642;61.8547;
643;61.8547;
644;63.9683;
645;63.9683;
646;63.9683;
647;66.0139;
648;66.0139;
649;66.0139;
650;67.9884;
651;67.9884;
652;67.9884;
653;69.8816;
654;73.4809;
655;73.4809;
656;75.2024;
657;75.2024;
658;76.854;
659;76.854;
660;78.4392;
661;78.4392;
662;79.8754;
663;79.8754;
664;81.2866;
665;81.2866;
666;83.8261;
667;83.8261;
668;83.8261;
669;84.9758;
670;84.9758;
671;84.9758;
672;85.9838;
673;86.917;
674;86.917;
675;87.8855;
676;87.8855;
677;88.7882;
678;88.7882;
679;89.5577;
680;89.5577;
681;90.1636;
682;90.1636;
683;90.6166;
684;90.6166;
685;90.6166;
686;90.9452;
687;90.9452;
688;90.9452;
689;91.2389;
690;91.2389;
691;91.2389;
692;91.4757;
693;91.4757;
694;91.4757;
695;91.5906;
696;91.5906;
697;91.6242;
698;91.6242;
699;91.5651;
700;91.5651;
701;91.47;
702;91.47;
703;91.3892;
704;91.3892;
705;91.3373;
706;91.3373;
707;91.2982;
708;91.2982;
709;91.231;
710;91.231;
711;91.231;
712;90.8927;
713;90.8927;
714;90.3391;
715;90.3391;
716;90.3391;
717;89.6273;
718;89.6273;
719;88.7829;
720;88.7829;
721;87.8422;
722;87.8422;
723;86.7773;
724;86.7773;
725;85.4724;
726;85.4724;
727;84.0758;
728;84.0758;
729;82.6836;
730;82.6836;
731;81.1972;
732;81.1972;
733;81.1972;
734;79.5314;
735;79.5314;
736;79.5314;
737;77.8527;
738;77.8527;
739;77.8527;
740;76.1404;
741;76.1404;
742;74.31;
743;74.31;
744;72.4243;
745;72.4243;
746;70.4383;
747;70.4383;
748;68.43;
749;68.43;
750;66.3184;
751;66.3184;
752;64.1484;
753;64.1484;
754;62.0185;
755;62.0185;
756;62.0185;
757;59.8011;
758;57.4366;
759;57.4366;
760;57.4366;
761;55.061;
762;55.061;
763;52.6662;
764;52.6662;
765;50.2738;
766;50.2738;
767;47.7805;
768;47.7805;
769;45.2532;
770;45.2532;
771;42.6897;
772;42.6897;
773;40.0398;
774;40.0398;
775;37.4305;
776;37.4305;
777;37.4305;
778;34.7847;
779;34.7847;
780;34.7847;
781;32.5411;
782;32.5411;
783;26.6145;
784;26.6145;
785;23.881;
786;23.881;
787;21.154;
788;21.154;
789;18.3983;
790;18.3983;
791;15.5939;
792;15.5939;
793;12.8483;
794;12.8483;
795;10.0761;
796;10.0761;
797;10.0761;
798;7.25013;
799;7.25013;
800;7.25013;
801;4.41844;
802;4.41844;
803;4.41844;
804;1.60735;
805;1.60735;
806;-1.2005;
807;-1.2005;
808;-4.03274;
809;-4.03274;
810;-6.89664;
811;-6.89664;
812;-9.71976;
813;-9.71976;
814;-12.5427;
815;-12.5427;
816;-15.369;
817;-15.369;
818;-18.1993;
819;-18.1993;
